body,label,lref,lmax,eps
moon,Lunar geoid (GRGM1200B),360,37,0.08167339963454254
moon,Lunar geoid (GRGM1200B),360,38,0.07993881916813601
moon,Lunar geoid (GRGM1200B),360,39,0.0778647786552339
moon,Lunar geoid (GRGM1200B),360,40,0.07630976010950002
moon,Lunar geoid (GRGM1200B),360,41,0.07485496479298372
moon,Lunar geoid (GRGM1200B),360,42,0.0733628676537601
moon,Lunar geoid (GRGM1200B),360,43,0.07152584525515439
moon,Lunar geoid (GRGM1200B),360,44,0.06990780751983816
moon,Lunar geoid (GRGM1200B),360,45,0.0686572172121736
moon,Lunar geoid (GRGM1200B),360,46,0.06706884626740627
moon,Lunar geoid (GRGM1200B),360,47,0.06586658735037557
moon,Lunar geoid (GRGM1200B),360,48,0.06471311505038715
moon,Lunar geoid (GRGM1200B),360,49,0.06347767448285398
moon,Lunar geoid (GRGM1200B),360,50,0.0623048901861418
moon,Lunar geoid (GRGM1200B),360,51,0.060897559850970694
moon,Lunar geoid (GRGM1200B),360,52,0.05980680264873769
moon,Lunar geoid (GRGM1200B),360,53,0.058750200133207545
moon,Lunar geoid (GRGM1200B),360,54,0.0575194994356115
moon,Lunar geoid (GRGM1200B),360,55,0.05625547123765101
moon,Lunar geoid (GRGM1200B),360,56,0.05510476355106238
moon,Lunar geoid (GRGM1200B),360,57,0.05413395084436701
moon,Lunar geoid (GRGM1200B),360,58,0.05306672667088977
moon,Lunar geoid (GRGM1200B),360,59,0.051867198664526055
moon,Lunar geoid (GRGM1200B),360,60,0.05096530176477449
moon,Lunar geoid (GRGM1200B),360,61,0.04993968317777446
moon,Lunar geoid (GRGM1200B),360,62,0.04917588877094836
moon,Lunar geoid (GRGM1200B),360,63,0.048493971936273736
moon,Lunar geoid (GRGM1200B),360,64,0.04765375225913372
moon,Lunar geoid (GRGM1200B),360,65,0.04681739841152395
moon,Lunar geoid (GRGM1200B),360,66,0.04604208946591207
moon,Lunar geoid (GRGM1200B),360,67,0.045126919468496014
moon,Lunar geoid (GRGM1200B),360,68,0.04435203922877217
moon,Lunar geoid (GRGM1200B),360,69,0.04345566063367152
moon,Lunar geoid (GRGM1200B),360,70,0.04268397138019323
moon,Lunar geoid (GRGM1200B),360,71,0.04210086478877826
moon,Lunar geoid (GRGM1200B),360,72,0.04143652664208788
moon,Lunar geoid (GRGM1200B),360,73,0.0407534065667089
moon,Lunar geoid (GRGM1200B),360,74,0.04021352594358406
moon,Lunar geoid (GRGM1200B),360,75,0.039588745908024255
moon,Lunar geoid (GRGM1200B),360,76,0.038987552705355054
moon,Lunar geoid (GRGM1200B),360,77,0.038290553956407944
moon,Lunar geoid (GRGM1200B),360,78,0.0376932543235363
moon,Lunar geoid (GRGM1200B),360,79,0.03710518308105617
moon,Lunar geoid (GRGM1200B),360,80,0.03654119919538235
moon,Lunar geoid (GRGM1200B),360,81,0.03596972550958615
moon,Lunar geoid (GRGM1200B),360,82,0.03544462461049348
moon,Lunar geoid (GRGM1200B),360,83,0.0349520808149368
moon,Lunar geoid (GRGM1200B),360,84,0.03445045678013361
moon,Lunar geoid (GRGM1200B),360,85,0.033909011536788464
moon,Lunar geoid (GRGM1200B),360,86,0.03348483431652887
moon,Lunar geoid (GRGM1200B),360,87,0.0330368367718066
moon,Lunar geoid (GRGM1200B),360,88,0.03260108221510207
moon,Lunar geoid (GRGM1200B),360,89,0.0321612061061313
moon,Lunar geoid (GRGM1200B),360,90,0.03171498978555085
moon,Lunar geoid (GRGM1200B),360,91,0.031278260132917145
moon,Lunar geoid (GRGM1200B),360,92,0.030845134085124452
moon,Lunar geoid (GRGM1200B),360,93,0.03040393600901292
moon,Lunar geoid (GRGM1200B),360,94,0.029949973138020548
moon,Lunar geoid (GRGM1200B),360,95,0.029580429325553034
moon,Lunar geoid (GRGM1200B),360,96,0.029276506944309794
moon,Lunar geoid (GRGM1200B),360,97,0.028919919707183318
moon,Lunar geoid (GRGM1200B),360,98,0.02856183541722779
moon,Lunar geoid (GRGM1200B),360,99,0.028214006678089484
moon,Lunar geoid (GRGM1200B),360,100,0.027840378738740845
moon,Lunar geoid (GRGM1200B),360,101,0.027511665166146025
moon,Lunar geoid (GRGM1200B),360,102,0.027190485021544048
moon,Lunar geoid (GRGM1200B),360,103,0.026850230939917428
moon,Lunar geoid (GRGM1200B),360,104,0.0265113338019274
moon,Lunar geoid (GRGM1200B),360,105,0.02622233766059705
moon,Lunar geoid (GRGM1200B),360,106,0.025883934057063292
moon,Lunar geoid (GRGM1200B),360,107,0.025581643329445184
moon,Lunar geoid (GRGM1200B),360,108,0.02526768382572699
moon,Lunar geoid (GRGM1200B),360,109,0.02496245974398709
moon,Lunar geoid (GRGM1200B),360,110,0.024578278857365222
moon,Lunar geoid (GRGM1200B),360,111,0.024278055454306023
moon,Lunar geoid (GRGM1200B),360,112,0.02401338648956409
moon,Lunar geoid (GRGM1200B),360,113,0.023761192062182253
moon,Lunar geoid (GRGM1200B),360,114,0.023498567540305795
moon,Lunar geoid (GRGM1200B),360,115,0.023233852377392363
moon,Lunar geoid (GRGM1200B),360,116,0.022996924799544894
moon,Lunar geoid (GRGM1200B),360,117,0.02271779942980911
moon,Lunar geoid (GRGM1200B),360,118,0.02250255145952692
moon,Lunar geoid (GRGM1200B),360,119,0.022264342116739
moon,Lunar geoid (GRGM1200B),360,120,0.02205978056164617
moon,Lunar geoid (GRGM1200B),360,121,0.021788080223428933
moon,Lunar geoid (GRGM1200B),360,122,0.021530399559975072
moon,Lunar geoid (GRGM1200B),360,123,0.021269039151083156
moon,Lunar geoid (GRGM1200B),360,124,0.02103080845919784
moon,Lunar geoid (GRGM1200B),360,125,0.020790195336433625
moon,Lunar geoid (GRGM1200B),360,126,0.02058269770872854
moon,Lunar geoid (GRGM1200B),360,127,0.020361017650662436
moon,Lunar geoid (GRGM1200B),360,128,0.02013776125977572
moon,Lunar geoid (GRGM1200B),360,129,0.0199197838755161
moon,Lunar geoid (GRGM1200B),360,130,0.01970690179033377
moon,Lunar geoid (GRGM1200B),360,131,0.01948947998400845
moon,Lunar geoid (GRGM1200B),360,132,0.01926483681221621
moon,Lunar geoid (GRGM1200B),360,133,0.019061347122786947
moon,Lunar geoid (GRGM1200B),360,134,0.018838716737666687
moon,Lunar geoid (GRGM1200B),360,135,0.01862906172121565
moon,Lunar geoid (GRGM1200B),360,136,0.018415993263948403
moon,Lunar geoid (GRGM1200B),360,137,0.018201214043370387
moon,Lunar geoid (GRGM1200B),360,138,0.018003214503019983
moon,Lunar geoid (GRGM1200B),360,139,0.017826424114431284
moon,Lunar geoid (GRGM1200B),360,140,0.0176533219941362
moon,Lunar geoid (GRGM1200B),360,141,0.017470607610589127
moon,Lunar geoid (GRGM1200B),360,142,0.017294913916767324
moon,Lunar geoid (GRGM1200B),360,143,0.01711952229541224
moon,Lunar geoid (GRGM1200B),360,144,0.016957346328395382
moon,Lunar geoid (GRGM1200B),360,145,0.01678951004733789
moon,Lunar geoid (GRGM1200B),360,146,0.016623108492847774
moon,Lunar geoid (GRGM1200B),360,147,0.016451941520711267
moon,Lunar geoid (GRGM1200B),360,148,0.016303216786684074
moon,Lunar geoid (GRGM1200B),360,149,0.016132057479541995
moon,Lunar geoid (GRGM1200B),360,150,0.01598174105228792
moon,Lunar geoid (GRGM1200B),360,151,0.015821831928452327
moon,Lunar geoid (GRGM1200B),360,152,0.015666101495487646
moon,Lunar geoid (GRGM1200B),360,153,0.015496344215376892
moon,Lunar geoid (GRGM1200B),360,154,0.01534016594662582
moon,Lunar geoid (GRGM1200B),360,155,0.015196781637851738
moon,Lunar geoid (GRGM1200B),360,156,0.015045990638951514
moon,Lunar geoid (GRGM1200B),360,157,0.01491440587199855
moon,Lunar geoid (GRGM1200B),360,158,0.014765419318224149
moon,Lunar geoid (GRGM1200B),360,159,0.01462066746488763
moon,Lunar geoid (GRGM1200B),360,160,0.014465539009538508
moon,Lunar geoid (GRGM1200B),360,161,0.01429599663636134
moon,Lunar geoid (GRGM1200B),360,162,0.014162371481674926
moon,Lunar geoid (GRGM1200B),360,163,0.014021239335572545
moon,Lunar geoid (GRGM1200B),360,164,0.013877132968871442
moon,Lunar geoid (GRGM1200B),360,165,0.013748644829742349
moon,Lunar geoid (GRGM1200B),360,166,0.013618548942720647
moon,Lunar geoid (GRGM1200B),360,167,0.013494494186027082
moon,Lunar geoid (GRGM1200B),360,168,0.013366286409516119
moon,Lunar geoid (GRGM1200B),360,169,0.013246897439095958
moon,Lunar geoid (GRGM1200B),360,170,0.013131807136399366
moon,Lunar geoid (GRGM1200B),360,171,0.013018023476912452
moon,Lunar geoid (GRGM1200B),360,172,0.012907019075555226
moon,Lunar geoid (GRGM1200B),360,173,0.012782189260095028
moon,Lunar geoid (GRGM1200B),360,174,0.012661575950735814
moon,Lunar geoid (GRGM1200B),360,175,0.01254419887706979
moon,Lunar geoid (GRGM1200B),360,176,0.012435734240656084
moon,Lunar geoid (GRGM1200B),360,177,0.01232170569221546
moon,Lunar geoid (GRGM1200B),360,178,0.012220501074663388
moon,Lunar geoid (GRGM1200B),360,179,0.012121850224972471
moon,Lunar geoid (GRGM1200B),360,180,0.012022271474354805
moon,Lunar geoid (GRGM1200B),360,181,0.011925646867041386
moon,Lunar geoid (GRGM1200B),360,182,0.011823389756057671
moon,Lunar geoid (GRGM1200B),360,183,0.01172535972370354
moon,Lunar geoid (GRGM1200B),360,184,0.011639614622175389
moon,Lunar geoid (GRGM1200B),360,185,0.011540381526537543
moon,Lunar geoid (GRGM1200B),360,186,0.011435166207119525
moon,Lunar geoid (GRGM1200B),360,187,0.011336154436355037
moon,Lunar geoid (GRGM1200B),360,188,0.011246789782035216
moon,Lunar geoid (GRGM1200B),360,189,0.011156203227475727
moon,Lunar geoid (GRGM1200B),360,190,0.011055697958115444
moon,Lunar geoid (GRGM1200B),360,191,0.01096477300095711
moon,Lunar geoid (GRGM1200B),360,192,0.010882400875958138
moon,Lunar geoid (GRGM1200B),360,193,0.010791806813858485
moon,Lunar geoid (GRGM1200B),360,194,0.01069982013128135
moon,Lunar geoid (GRGM1200B),360,195,0.010607409419406393
moon,Lunar geoid (GRGM1200B),360,196,0.010518681083367926
moon,Lunar geoid (GRGM1200B),360,197,0.010422906632803012
moon,Lunar geoid (GRGM1200B),360,198,0.01033657784727819
moon,Lunar geoid (GRGM1200B),360,199,0.010243858199502947
moon,Lunar geoid (GRGM1200B),360,200,0.010155498558709241
moon,Lunar geoid (GRGM1200B),360,201,0.01006597117699363
moon,Lunar geoid (GRGM1200B),360,202,0.009985231992765336
moon,Lunar geoid (GRGM1200B),360,203,0.009901775577435835
moon,Lunar geoid (GRGM1200B),360,204,0.009813421387118541
moon,Lunar geoid (GRGM1200B),360,205,0.009725334612404586
moon,Lunar geoid (GRGM1200B),360,206,0.009648490770187647
moon,Lunar geoid (GRGM1200B),360,207,0.00957666452554038
moon,Lunar geoid (GRGM1200B),360,208,0.00950654328588199
moon,Lunar geoid (GRGM1200B),360,209,0.009436576789268248
moon,Lunar geoid (GRGM1200B),360,210,0.009358251988609028
moon,Lunar geoid (GRGM1200B),360,211,0.009283827898618056
moon,Lunar geoid (GRGM1200B),360,212,0.009208432722212492
moon,Lunar geoid (GRGM1200B),360,213,0.009131312540510878
moon,Lunar geoid (GRGM1200B),360,214,0.009060156986711563
moon,Lunar geoid (GRGM1200B),360,215,0.008986521954305774
moon,Lunar geoid (GRGM1200B),360,216,0.00891942304971612
moon,Lunar geoid (GRGM1200B),360,217,0.008850943431790144
moon,Lunar geoid (GRGM1200B),360,218,0.008779442748190099
moon,Lunar geoid (GRGM1200B),360,219,0.008706795996927622
moon,Lunar geoid (GRGM1200B),360,220,0.008627501998906748
moon,Lunar geoid (GRGM1200B),360,221,0.008554573346835848
moon,Lunar geoid (GRGM1200B),360,222,0.008487974808243409
moon,Lunar geoid (GRGM1200B),360,223,0.008426317592857183
moon,Lunar geoid (GRGM1200B),360,224,0.008358582741844181
moon,Lunar geoid (GRGM1200B),360,225,0.008293392032890678
moon,Lunar geoid (GRGM1200B),360,226,0.008229003108532263
moon,Lunar geoid (GRGM1200B),360,227,0.008168891262165388
moon,Lunar geoid (GRGM1200B),360,228,0.008103740764959047
moon,Lunar geoid (GRGM1200B),360,229,0.008037144826371571
moon,Lunar geoid (GRGM1200B),360,230,0.007978241039909323
moon,Lunar geoid (GRGM1200B),360,231,0.007916459735721701
moon,Lunar geoid (GRGM1200B),360,232,0.007858712686368601
moon,Lunar geoid (GRGM1200B),360,233,0.007793891920456089
moon,Lunar geoid (GRGM1200B),360,234,0.007735223716310522
moon,Lunar geoid (GRGM1200B),360,235,0.007672039797485181
moon,Lunar geoid (GRGM1200B),360,236,0.007600545219851088
moon,Lunar geoid (GRGM1200B),360,237,0.007535529369383579
moon,Lunar geoid (GRGM1200B),360,238,0.007468000274822922
moon,Lunar geoid (GRGM1200B),360,239,0.007399346847953549
moon,Lunar geoid (GRGM1200B),360,240,0.00733553203847035
moon,Lunar geoid (GRGM1200B),360,241,0.00727393935586725
moon,Lunar geoid (GRGM1200B),360,242,0.00720835293238122
moon,Lunar geoid (GRGM1200B),360,243,0.007143919232443775
moon,Lunar geoid (GRGM1200B),360,244,0.007085770390133367
moon,Lunar geoid (GRGM1200B),360,245,0.007025487117754733
moon,Lunar geoid (GRGM1200B),360,246,0.006965398079992004
moon,Lunar geoid (GRGM1200B),360,247,0.00690905074484549
moon,Lunar geoid (GRGM1200B),360,248,0.006846010192995726
moon,Lunar geoid (GRGM1200B),360,249,0.006790507231799336
moon,Lunar geoid (GRGM1200B),360,250,0.006733406249399357
moon,Lunar geoid (GRGM1200B),360,251,0.006671782517922001
moon,Lunar geoid (GRGM1200B),360,252,0.0066169184920782526
moon,Lunar geoid (GRGM1200B),360,253,0.0065615776593757
moon,Lunar geoid (GRGM1200B),360,254,0.00649980405895167
moon,Lunar geoid (GRGM1200B),360,255,0.006449501304733126
moon,Lunar geoid (GRGM1200B),360,256,0.006393739100292004
moon,Lunar geoid (GRGM1200B),360,257,0.006335249406339722
moon,Lunar geoid (GRGM1200B),360,258,0.006276978530037177
moon,Lunar geoid (GRGM1200B),360,259,0.00622455046032434
moon,Lunar geoid (GRGM1200B),360,260,0.006172987115192071
moon,Lunar geoid (GRGM1200B),360,261,0.006120772920843167
moon,Lunar geoid (GRGM1200B),360,262,0.006066155085927731
moon,Lunar geoid (GRGM1200B),360,263,0.006013260864339097
moon,Lunar geoid (GRGM1200B),360,264,0.005960291068333867
moon,Lunar geoid (GRGM1200B),360,265,0.005908760054312593
moon,Lunar geoid (GRGM1200B),360,266,0.005860724323168004
moon,Lunar geoid (GRGM1200B),360,267,0.005812089637800162
moon,Lunar geoid (GRGM1200B),360,268,0.0057584409859885504
moon,Lunar geoid (GRGM1200B),360,269,0.0057049683434033565
moon,Lunar geoid (GRGM1200B),360,270,0.005651331273214182
moon,Lunar geoid (GRGM1200B),360,271,0.005599791265141579
moon,Lunar geoid (GRGM1200B),360,272,0.005547568880811253
moon,Lunar geoid (GRGM1200B),360,273,0.005500217813051542
moon,Lunar geoid (GRGM1200B),360,274,0.005451525346079968
moon,Lunar geoid (GRGM1200B),360,275,0.005399698080829212
moon,Lunar geoid (GRGM1200B),360,276,0.0053498854657949855
moon,Lunar geoid (GRGM1200B),360,277,0.00530957339350911
moon,Lunar geoid (GRGM1200B),360,278,0.005265943751006202
moon,Lunar geoid (GRGM1200B),360,279,0.005212683118085135
moon,Lunar geoid (GRGM1200B),360,280,0.005166169258861115
moon,Lunar geoid (GRGM1200B),360,281,0.0051195244253089784
moon,Lunar geoid (GRGM1200B),360,282,0.005072758571079164
moon,Lunar geoid (GRGM1200B),360,283,0.005021549437514861
moon,Lunar geoid (GRGM1200B),360,284,0.004970996704592694
moon,Lunar geoid (GRGM1200B),360,285,0.004918821528459535
moon,Lunar geoid (GRGM1200B),360,286,0.004870919151825522
moon,Lunar geoid (GRGM1200B),360,287,0.004826299993365663
moon,Lunar geoid (GRGM1200B),360,288,0.004779195530452215
moon,Lunar geoid (GRGM1200B),360,289,0.004736460011271035
moon,Lunar geoid (GRGM1200B),360,290,0.004692213982149292
moon,Lunar geoid (GRGM1200B),360,291,0.004645170175360854
moon,Lunar geoid (GRGM1200B),360,292,0.004593930934085151
moon,Lunar geoid (GRGM1200B),360,293,0.004542775464016599
moon,Lunar geoid (GRGM1200B),360,294,0.0044946101709284845
moon,Lunar geoid (GRGM1200B),360,295,0.004449016741301343
moon,Lunar geoid (GRGM1200B),360,296,0.004401709955279511
moon,Lunar geoid (GRGM1200B),360,297,0.004357990980921726
moon,Lunar geoid (GRGM1200B),360,298,0.004314080703266341
moon,Lunar geoid (GRGM1200B),360,299,0.004263787766686113
moon,Lunar geoid (GRGM1200B),360,300,0.004219312533477258
moon,Lunar geoid (GRGM1200B),360,301,0.004172221659932496
moon,Lunar geoid (GRGM1200B),360,302,0.004117634983930446
moon,Lunar geoid (GRGM1200B),360,303,0.004066074500505977
moon,Lunar geoid (GRGM1200B),360,304,0.004019307492240204
moon,Lunar geoid (GRGM1200B),360,305,0.003975152724067472
moon,Lunar geoid (GRGM1200B),360,306,0.003928685983561141
moon,Lunar geoid (GRGM1200B),360,307,0.003882479938476967
moon,Lunar geoid (GRGM1200B),360,308,0.0038384299423241523
moon,Lunar geoid (GRGM1200B),360,309,0.0037856103692206346
moon,Lunar geoid (GRGM1200B),360,310,0.003735404777423424
moon,Lunar geoid (GRGM1200B),360,311,0.0036876311612077345
moon,Lunar geoid (GRGM1200B),360,312,0.003643008676302614
moon,Lunar geoid (GRGM1200B),360,313,0.0035977699135247027
moon,Lunar geoid (GRGM1200B),360,314,0.0035557162878940493
moon,Lunar geoid (GRGM1200B),360,315,0.0035109002308371736
moon,Lunar geoid (GRGM1200B),360,316,0.003468385539810632
moon,Lunar geoid (GRGM1200B),360,317,0.003419196794729552
moon,Lunar geoid (GRGM1200B),360,318,0.0033718205449729186
moon,Lunar geoid (GRGM1200B),360,319,0.003323576140385233
moon,Lunar geoid (GRGM1200B),360,320,0.0032740303683988898
moon,Lunar geoid (GRGM1200B),360,321,0.003224444207667817
moon,Lunar geoid (GRGM1200B),360,322,0.0031709506167559116
moon,Lunar geoid (GRGM1200B),360,323,0.0031215433275242174
moon,Lunar geoid (GRGM1200B),360,324,0.0030711857207182227
moon,Lunar geoid (GRGM1200B),360,325,0.0030228797172117128
moon,Lunar geoid (GRGM1200B),360,326,0.002970519792155394
moon,Lunar geoid (GRGM1200B),360,327,0.002919144242595379
moon,Lunar geoid (GRGM1200B),360,328,0.0028681405769399935
moon,Lunar geoid (GRGM1200B),360,329,0.002817096875466802
moon,Lunar geoid (GRGM1200B),360,330,0.0027655006113540483
moon,Lunar geoid (GRGM1200B),360,331,0.0027118375643241147
moon,Lunar geoid (GRGM1200B),360,332,0.0026566268713830643
moon,Lunar geoid (GRGM1200B),360,333,0.0026023270143036795
moon,Lunar geoid (GRGM1200B),360,334,0.002544286165716294
moon,Lunar geoid (GRGM1200B),360,335,0.0024846565594253004
moon,Lunar geoid (GRGM1200B),360,336,0.0024262961314237036
moon,Lunar geoid (GRGM1200B),360,337,0.0023686432844858014
moon,Lunar geoid (GRGM1200B),360,338,0.002310719479422139
moon,Lunar geoid (GRGM1200B),360,339,0.002249714091443678
moon,Lunar geoid (GRGM1200B),360,340,0.002189793854199933
moon,Lunar geoid (GRGM1200B),360,341,0.002130425685373439
moon,Lunar geoid (GRGM1200B),360,342,0.0020673411773155627
moon,Lunar geoid (GRGM1200B),360,343,0.0020063176453934146
moon,Lunar geoid (GRGM1200B),360,344,0.0019408345082410057
moon,Lunar geoid (GRGM1200B),360,345,0.0018788290031396266
moon,Lunar geoid (GRGM1200B),360,346,0.0018131509893033998
moon,Lunar geoid (GRGM1200B),360,347,0.0017484479960433099
moon,Lunar geoid (GRGM1200B),360,348,0.0016693432798528033
moon,Lunar geoid (GRGM1200B),360,349,0.0015967698856552102
moon,Lunar geoid (GRGM1200B),360,350,0.0015233754280900588
moon,Lunar geoid (GRGM1200B),360,351,0.0014390335980855112
moon,Lunar geoid (GRGM1200B),360,352,0.0013475685603030918
moon,Lunar geoid (GRGM1200B),360,353,0.0012554989836422398
moon,Lunar geoid (GRGM1200B),360,354,0.0011565343099756138
moon,Lunar geoid (GRGM1200B),360,355,0.0010406850231782952
moon,Lunar geoid (GRGM1200B),360,356,0.0009180991282289044
moon,Lunar geoid (GRGM1200B),360,357,0.0007875894923917942
moon,Lunar geoid (GRGM1200B),360,358,0.000639848193977163
moon,Lunar geoid (GRGM1200B),360,359,0.0004371562530694241
moon,Lunar geoid (GRGM1200B),360,360,0.0
mars,Areoid (Mars GMM3),90,0,1.0
mars,Areoid (Mars GMM3),90,1,1.0
mars,Areoid (Mars GMM3),90,2,0.5283179325149623
mars,Areoid (Mars GMM3),90,3,0.23033557418588652
mars,Areoid (Mars GMM3),90,4,0.17043555685526032
mars,Areoid (Mars GMM3),90,5,0.14452686804039627
mars,Areoid (Mars GMM3),90,6,0.13565096343572128
mars,Areoid (Mars GMM3),90,7,0.12761784623060402
mars,Areoid (Mars GMM3),90,8,0.11909322755099044
mars,Areoid (Mars GMM3),90,9,0.11259298068180797
mars,Areoid (Mars GMM3),90,10,0.10785247554281437
mars,Areoid (Mars GMM3),90,11,0.10152520620783255
mars,Areoid (Mars GMM3),90,12,0.09475569733541146
mars,Areoid (Mars GMM3),90,13,0.09043126639789308
mars,Areoid (Mars GMM3),90,14,0.08381558958591424
mars,Areoid (Mars GMM3),90,15,0.07805065320122204
mars,Areoid (Mars GMM3),90,16,0.07434095931880504
mars,Areoid (Mars GMM3),90,17,0.0711540470952378
mars,Areoid (Mars GMM3),90,18,0.06772386169891996
mars,Areoid (Mars GMM3),90,19,0.06472669835162875
mars,Areoid (Mars GMM3),90,20,0.06268879223498183
mars,Areoid (Mars GMM3),90,21,0.06008556896189804
mars,Areoid (Mars GMM3),90,22,0.05790474364974335
mars,Areoid (Mars GMM3),90,23,0.05436433240452413
mars,Areoid (Mars GMM3),90,24,0.051286281094317286
mars,Areoid (Mars GMM3),90,25,0.047133741389157754
mars,Areoid (Mars GMM3),90,26,0.04381447444283773
mars,Areoid (Mars GMM3),90,27,0.04074677747833159
mars,Areoid (Mars GMM3),90,28,0.03742650644456153
mars,Areoid (Mars GMM3),90,29,0.03571383747724884
mars,Areoid (Mars GMM3),90,30,0.034031948469679364
mars,Areoid (Mars GMM3),90,31,0.032727926515517924
mars,Areoid (Mars GMM3),90,32,0.03160139298815858
mars,Areoid (Mars GMM3),90,33,0.030194591339391365
mars,Areoid (Mars GMM3),90,34,0.02892542585457198
mars,Areoid (Mars GMM3),90,35,0.027599916216613344
mars,Areoid (Mars GMM3),90,36,0.02617034675466716
mars,Areoid (Mars GMM3),90,37,0.024623393569979887
mars,Areoid (Mars GMM3),90,38,0.023317819748290083
mars,Areoid (Mars GMM3),90,39,0.021988590863462897
mars,Areoid (Mars GMM3),90,40,0.020869645099794915
mars,Areoid (Mars GMM3),90,41,0.019877283258786554
mars,Areoid (Mars GMM3),90,42,0.019061122612248134
mars,Areoid (Mars GMM3),90,43,0.018174758253439255
mars,Areoid (Mars GMM3),90,44,0.01745807156122443
mars,Areoid (Mars GMM3),90,45,0.01679526335856917
mars,Areoid (Mars GMM3),90,46,0.016099681578615924
mars,Areoid (Mars GMM3),90,47,0.015500086053409782
mars,Areoid (Mars GMM3),90,48,0.014922294529540144
mars,Areoid (Mars GMM3),90,49,0.014405122871671745
mars,Areoid (Mars GMM3),90,50,0.013955013202467885
mars,Areoid (Mars GMM3),90,51,0.013572884305888563
mars,Areoid (Mars GMM3),90,52,0.013122257566057484
mars,Areoid (Mars GMM3),90,53,0.01265561154811156
mars,Areoid (Mars GMM3),90,54,0.012244301191150728
mars,Areoid (Mars GMM3),90,55,0.011881942525443797
mars,Areoid (Mars GMM3),90,56,0.011445661476270094
mars,Areoid (Mars GMM3),90,57,0.010997493110322063
mars,Areoid (Mars GMM3),90,58,0.010627468993367336
mars,Areoid (Mars GMM3),90,59,0.010310239411244884
mars,Areoid (Mars GMM3),90,60,0.009944039706799884
mars,Areoid (Mars GMM3),90,61,0.009559419496873126
mars,Areoid (Mars GMM3),90,62,0.00928185807258109
mars,Areoid (Mars GMM3),90,63,0.008905817104979548
mars,Areoid (Mars GMM3),90,64,0.008614496174295525
mars,Areoid (Mars GMM3),90,65,0.008361411846368152
mars,Areoid (Mars GMM3),90,66,0.00807293553334021
mars,Areoid (Mars GMM3),90,67,0.0077684842612131535
mars,Areoid (Mars GMM3),90,68,0.007490941470297863
mars,Areoid (Mars GMM3),90,69,0.0072182707895414805
mars,Areoid (Mars GMM3),90,70,0.006954499978836786
mars,Areoid (Mars GMM3),90,71,0.006699999615945165
mars,Areoid (Mars GMM3),90,72,0.00643234221192897
mars,Areoid (Mars GMM3),90,73,0.006131109380874286
mars,Areoid (Mars GMM3),90,74,0.005844376632538232
mars,Areoid (Mars GMM3),90,75,0.005625654263076844
mars,Areoid (Mars GMM3),90,76,0.005388614692524964
mars,Areoid (Mars GMM3),90,77,0.005102165183693875
mars,Areoid (Mars GMM3),90,78,0.004850172045655769
mars,Areoid (Mars GMM3),90,79,0.004583369162834931
mars,Areoid (Mars GMM3),90,80,0.004363215040805564
mars,Areoid (Mars GMM3),90,81,0.004113574938270125
mars,Areoid (Mars GMM3),90,82,0.003885362107479319
mars,Areoid (Mars GMM3),90,83,0.003565865185497743
mars,Areoid (Mars GMM3),90,84,0.0033233972639193816
mars,Areoid (Mars GMM3),90,85,0.0029941203830943187
mars,Areoid (Mars GMM3),90,86,0.0026183007874210793
mars,Areoid (Mars GMM3),90,87,0.0021950940615733387
mars,Areoid (Mars GMM3),90,88,0.0017673992255377098
mars,Areoid (Mars GMM3),90,89,0.0011977842311155168
mars,Areoid (Mars GMM3),90,90,0.0
